2012-10-17,431
2012-10-18,707
2012-10-19,186
2012-10-20,712
2012-10-21,973
2012-10-22,524
2012-10-23,906
2012-10-24,565
2012-10-25,860
2012-10-26,724
2012-10-27,828
2012-10-28,166
2012-10-29,962
2012-10-30,012
2012-10-31,675
2012-11-01,310
2012-11-02,526
2012-11-03,437
2012-11-04,287
2012-11-05,784
2012-11-06,092
2012-11-07,169
2012-11-08,399
2012-11-09,234
2012-11-10,467
2012-11-11,455
2012-11-12,829
2012-11-13,141
2012-11-14,456
2012-11-15,734
2012-11-16,363
2012-11-17,846
2012-11-18,480
2012-11-19,034
2012-11-20,225
2012-11-21,122
2012-11-22,888
2012-11-23,947
2012-11-24,842
2012-11-25,466
2012-11-26,267
2012-11-27,590
2012-11-28,644
2012-11-29,530
2012-11-30,133
2012-12-01,861
2012-12-02,973
2012-12-03,067
2012-12-04,052
2012-12-05,750
2012-12-06,062
2012-12-07,748
2012-12-08,583
2012-12-09,390
2012-12-10,382
2012-12-11,502
2012-12-12,607
2012-12-13,930
2012-12-14,048
2012-12-15,814
2012-12-16,763
2012-12-17,561
2012-12-18,225
2012-12-19,949
2012-12-20,823
2012-12-21,874
2012-12-22,606
2012-12-23,846
2012-12-24,097
2012-12-25,928
2012-12-26,195
2012-12-27,779
2012-12-28,139
2012-12-29,276
2012-12-30,210
2012-12-31,644
2013-01-01,421
2013-01-02,795
2013-01-03,255
2013-01-04,915
2013-01-05,844
2013-01-06,166
2013-01-07,515
2013-01-08,892
2013-01-09,315
2013-01-10,868
2013-01-11,197
2013-01-12,638
2013-01-13,204
2013-01-14,941
2013-01-15,643
2013-01-16,892
2013-01-17,052
2013-01-18,052
2013-01-19,775
2013-01-20,213
2013-01-21,142
2013-01-22,702
2013-01-23,710
2013-01-24,459
2013-01-25,854
2013-01-26,652
2013-01-27,711
2013-01-28,667
2013-01-29,973
2013-01-30,522
2013-01-31,212
2013-02-01,844
2013-02-02,339
2013-02-03,388
2013-02-04,671
2013-02-05,908
2013-02-06,294
2013-02-07,284
2013-02-08,988
2013-02-09,829
2013-02-10,349
2013-02-11,939
2013-02-12,799
2013-02-13,495
2013-02-14,884
2013-02-15,527
2013-02-16,224
2013-02-17,240
2013-02-18,748
2013-02-19,853
2013-02-20,224
2013-02-21,158
2013-02-22,100
2013-02-23,265
2013-02-24,203
2013-02-25,621
2013-02-26,145
2013-02-27,163
2013-02-28,128
2013-03-01,884
2013-03-02,024
2013-03-03,508
2013-03-04,507
2013-03-05,046
2013-03-06,462
2013-03-07,268
2013-03-08,294
2013-03-09,396
2013-03-10,040
2013-03-11,430
2013-03-12,081
2013-03-13,153
2013-03-14,071
2013-03-15,656
2013-03-16,395
2013-03-17,375
2013-03-18,077
2013-03-19,781
2013-03-20,395
2013-03-21,336
2013-03-22,584
2013-03-23,410
2013-03-24,844
2013-03-25,841
2013-03-26,006
2013-03-27,848
2013-03-28,213
2013-03-29,586
2013-03-30,330
2013-03-31,425
2013-04-01,579
2013-04-02,862
2013-04-03,490
2013-04-04,822
2013-04-05,949
2013-04-06,353
2013-04-07,990
2013-04-08,793
2013-04-09,278
2013-04-10,671
2013-04-11,282
2013-04-12,016
2013-04-13,390
2013-04-14,280
2013-04-15,515
2013-04-16,207
2013-04-17,031
2013-04-18,303
2013-04-19,847
2013-04-20,099
2013-04-21,389
2013-04-22,638
2013-04-23,960
2013-04-24,885
2013-04-25,572
2013-04-26,326
2013-04-27,198
2013-04-28,818
2013-04-29,825
2013-04-30,846
2013-05-01,581
2013-05-02,214
2013-05-03,487
2013-05-04,971
2013-05-05,979
2013-05-06,318
2013-05-07,735
2013-05-08,310
2013-05-09,953
2013-05-10,498
2013-05-11,112
2013-05-12,232
2013-05-13,731
2013-05-14,350
2013-05-15,005
2013-05-16,252
2013-05-17,240
2013-05-18,215
2013-05-19,918
2013-05-20,067
2013-05-21,819
2013-05-22,494
2013-05-23,098
2013-05-24,947
2013-05-25,702
2013-05-26,259
2013-05-27,233
2013-05-28,988
2013-05-29,756
2013-05-30,662
2013-05-31,642
2013-06-01,504
2013-06-02,733
2013-06-03,694
2013-06-04,597
2013-06-05,691
2013-06-06,495
2013-06-07,698
2013-06-08,475
2013-06-09,709
2013-06-10,811
2013-06-11,020
2013-06-12,713
2013-06-13,264
2013-06-14,913
2013-06-15,166
2013-06-16,593
2013-06-17,027
2013-06-18,066
2013-06-19,757
2013-06-20,110
2013-06-21,882
2013-06-22,225
2013-06-23,979
2013-06-24,806
2013-06-25,167
2013-06-26,777
2013-06-27,077
2013-06-28,543
2013-06-29,110
2013-06-30,420
2013-07-01,107
2013-07-02,254
2013-07-03,892
2013-07-04,654
2013-07-05,936
2013-07-06,773
2013-07-07,188
2013-07-08,364
2013-07-09,062
2013-07-10,445
2013-07-11,229
2013-07-12,318
2013-07-13,113
2013-07-14,276
2013-07-15,897
2013-07-16,826
2013-07-17,300
2013-07-18,014
2013-07-19,421
2013-07-20,675
2013-07-21,006
2013-07-22,299
2013-07-23,288
2013-07-24,589
2013-07-25,779
2013-07-26,434
2013-07-27,140
2013-07-28,908
2013-07-29,964
2013-07-30,255
2013-07-31,585
2013-08-01,370
2013-08-02,211
2013-08-03,219
2013-08-04,020
2013-08-05,578
2013-08-06,182
2013-08-07,574
2013-08-08,030
2013-08-09,116
2013-08-10,391
2013-08-11,434
2013-08-12,561
2013-08-13,369
2013-08-14,689
2013-08-15,339
2013-08-16,358
2013-08-17,510
2013-08-18,960
2013-08-19,910
2013-08-20,979
2013-08-21,701
2013-08-22,891
2013-08-23,658
2013-08-24,190
2013-08-25,556
2013-08-26,940
2013-08-27,221
2013-08-28,302
2013-08-29,896
2013-08-30,918
2013-08-31,302
2013-09-01,519
2013-09-02,262
2013-09-03,659
2013-09-04,144
2013-09-05,438
2013-09-06,740
2013-09-07,032
2013-09-08,992
2013-09-09,301
2013-09-10,266
2013-09-11,343
2013-09-12,681
2013-09-13,037
2013-09-14,510
2013-09-15,656
2013-09-16,413
2013-09-17,624
2013-09-18,682
2013-09-19,485
2013-09-20,893
2013-09-21,581
2013-09-22,348
2013-09-23,898
2013-09-24,584
2013-09-25,533
2013-09-26,096
2013-09-27,719
2013-09-28,129
2013-09-29,053
2013-09-30,447
2013-10-01,933
2013-10-02,814
2013-10-03,865
2013-10-04,872
2013-10-05,158
2013-10-06,604
2013-10-07,924
2013-10-08,314
2013-10-09,508
2013-10-10,416
2013-10-11,046
2013-10-12,141
2013-10-13,785
2013-10-14,414
2013-10-15,324
2013-10-16,679
2013-10-17,957
2013-10-18,665
2013-10-19,482
2013-10-20,212
2013-10-21,740
2013-10-22,304
2013-10-23,650
2013-10-24,513
2013-10-25,339
2013-10-26,742
2013-10-27,099
2013-10-28,726
2013-10-29,879
2013-10-30,053
2013-10-31,599
2013-11-01,943
2013-11-02,147
2013-11-03,019
2013-11-04,051
2013-11-05,331
2013-11-06,315
2013-11-07,032
2013-11-08,324
2013-11-09,002
2013-11-10,861
2013-11-11,401
2013-11-12,462
2013-11-13,704
2013-11-14,726
2013-11-15,629
2013-11-16,965
2013-11-17,501
2013-11-18,850
2013-11-19,227
2013-11-20,682
2013-11-21,349
2013-11-22,328
2013-11-23,863
2013-11-24,433
2013-11-25,978
2013-11-26,301
2013-11-27,290
2013-11-28,757
2013-11-29,767
2013-11-30,741
2013-12-01,980
2013-12-02,146
2013-12-03,154
2013-12-04,696
2013-12-05,383
2013-12-06,491
2013-12-07,441
2013-12-08,523
2013-12-09,554
2013-12-10,274
2013-12-11,465
2013-12-12,519
2013-12-13,650
2013-12-14,693
2013-12-15,296
2013-12-16,893
2013-12-17,753
2013-12-18,617
2013-12-19,885
2013-12-20,820
2013-12-21,448
2013-12-22,715
2013-12-23,277
2013-12-24,634
2013-12-25,478
2013-12-26,481
2013-12-27,975
2013-12-28,498
2013-12-29,102
2013-12-30,381
2013-12-31,873
2014-01-01,053
2014-01-02,716
2014-01-03,791
2014-01-04,254
2014-01-05,523
2014-01-06,141
2014-01-07,195
2014-01-08,074
2014-01-09,175
2014-01-10,457
2014-01-11,833
2014-01-12,839
2014-01-13,632
2014-01-14,726
2014-01-15,016
2014-01-16,587
2014-01-17,407
2014-01-18,051
2014-01-19,234
2014-01-20,639
2014-01-21,598
2014-01-22,975
2014-01-23,446
2014-01-24,690
2014-01-25,753
2014-01-26,808
2014-01-27,335
2014-01-28,262
2014-01-29,377
2014-01-30,554
2014-01-31,948
2014-02-01,411
2014-02-02,408
2014-02-03,357
2014-02-04,202
2014-02-05,229
2014-02-06,284
2014-02-07,659
2014-02-08,746
2014-02-09,012
2014-02-10,243
2014-02-11,471
2014-02-12,352
2014-02-13,978
2014-02-14,328
2014-02-15,203
2014-02-16,240
2014-02-17,108
2014-02-18,976
2014-02-19,173
2014-02-20,544
2014-02-21,417
2014-02-22,545
2014-02-23,660
2014-02-24,360
2014-02-25,129
2014-02-26,014
2014-02-27,213
2014-02-28,667
2014-03-01,806
2014-03-02,544
2014-03-03,226
2014-03-04,696
2014-03-05,919
2014-03-06,913
2014-03-07,091
2014-03-08,267
2014-03-09,806
2014-03-10,585
2014-03-11,633
2014-03-12,322
2014-03-13,277
2014-03-14,441
2014-03-15,014
2014-03-16,284
2014-03-17,217
2014-03-18,616
2014-03-19,454
2014-03-20,196
2014-03-21,805
2014-03-22,764
2014-03-23,935
2014-03-24,935
2014-03-25,129
2014-03-26,545
2014-03-27,716
2014-03-28,770
2014-03-29,185
2014-03-30,217
2014-03-31,779
2014-04-01,096
2014-04-02,009
2014-04-03,947
2014-04-04,258
2014-04-05,417
2014-04-06,248
2014-04-07,662
2014-04-08,243
2014-04-09,670
2014-04-10,371
2014-04-11,782
2014-04-12,536
2014-04-13,230
2014-04-14,387
2014-04-15,777
2014-04-16,471
2014-04-17,992
2014-04-18,734
2014-04-19,544
2014-04-20,171
2014-04-21,084
2014-04-22,542
2014-04-23,782
2014-04-24,795
2014-04-25,422
2014-04-26,851
2014-04-27,967
2014-04-28,760
2014-04-29,050
2014-04-30,982
2014-05-01,866
2014-05-02,969
2014-05-03,953
2014-05-04,040
2014-05-05,998
2014-05-06,721
2014-05-07,017
2014-05-08,658
2014-05-09,527
2014-05-10,315
2014-05-11,762
2014-05-12,758
2014-05-13,179
2014-05-14,925
2014-05-15,076
2014-05-16,603
2014-05-17,511
2014-05-18,816
2014-05-19,239
2014-05-20,437
2014-05-21,703
2014-05-22,447
2014-05-23,008
2014-05-24,348
2014-05-25,050
2014-05-26,242
2014-05-27,518
2014-05-28,534
2014-05-29,791
2014-05-30,152
2014-05-31,795
2014-06-01,666
2014-06-02,634
2014-06-03,588
2014-06-04,158
2014-06-05,479
2014-06-06,917
2014-06-07,515
2014-06-08,295
2014-06-09,628
2014-06-10,066
2014-06-11,434
2014-06-12,125
2014-06-13,186
2014-06-14,357
2014-06-15,152
2014-06-16,593
2014-06-17,705
2014-06-18,874
2014-06-19,807
2014-06-20,159
2014-06-21,046
2014-06-22,464
2014-06-23,582
2014-06-24,996
2014-06-25,512
2014-06-26,659
2014-06-27,619
2014-06-28,498
2014-06-29,371
2014-06-30,626
2014-07-01,511
2014-07-02,224
2014-07-03,464
2014-07-04,950
2014-07-05,474
2014-07-06,491
2014-07-07,917
2014-07-08,086
2014-07-09,565
2014-07-10,606
2014-07-11,332
2014-07-12,293
2014-07-13,874
2014-07-14,266
2014-07-15,305
2014-07-16,068
2014-07-17,803
2014-07-18,796
2014-07-19,536
2014-07-20,975
2014-07-21,563
2014-07-22,388
2014-07-23,223
2014-07-24,699
2014-07-25,097
2014-07-26,554
2014-07-27,964
2014-07-28,408
2014-07-29,959
2014-07-30,092
2014-07-31,798
2014-08-01,196
2014-08-02,058
2014-08-03,012
2014-08-04,542
2014-08-05,800
2014-08-06,222
2014-08-07,575
2014-08-08,204
2014-08-09,991
2014-08-10,850
2014-08-11,330
2014-08-12,980
2014-08-13,870
2014-08-14,988
2014-08-15,935
2014-08-16,344
2014-08-17,458
2014-08-18,365
2014-08-19,776
2014-08-20,418
2014-08-21,307
2014-08-22,169
2014-08-23,889
2014-08-24,491
2014-08-25,257
2014-08-26,699
2014-08-27,054
2014-08-28,445
2014-08-29,118
2014-08-30,932
2014-08-31,358
2014-09-01,177
2014-09-02,106
2014-09-03,353
2014-09-04,736
2014-09-05,479
2014-09-06,036
2014-09-07,345
2014-09-08,123
2014-09-09,131
2014-09-10,883
2014-09-11,598
2014-09-12,009
2014-09-13,833
2014-09-14,844
2014-09-15,552
2014-09-16,349
2014-09-17,617
2014-09-18,704
2014-09-19,777
2014-09-20,546
2014-09-21,076
2014-09-22,213
2014-09-23,466
2014-09-24,912
2014-09-25,359
2014-09-26,348
2014-09-27,803
2014-09-28,443
2014-09-29,345
2014-09-30,630
2014-10-01,344
2014-10-02,047
2014-10-03,383
2014-10-04,979
2014-10-05,242
2014-10-06,380
2014-10-07,840
2014-10-08,001
2014-10-09,754
2014-10-10,452
2014-10-11,759
2014-10-12,521
2014-10-13,129
2014-10-14,371
2014-10-15,043
2014-10-16,276
2014-10-17,079
2014-10-18,175
2014-10-19,435
2014-10-20,459
2014-10-21,465
2014-10-22,916
2014-10-23,368
2014-10-24,642
2014-10-25,641
2014-10-26,306
2014-10-27,182
2014-10-28,468
2014-10-29,944
2014-10-30,001
2014-10-31,925
2014-11-01,110
2014-11-02,137
2014-11-03,691
2014-11-04,858
2014-11-05,404
2014-11-06,078
2014-11-07,156
2014-11-08,530
2014-11-09,421
2014-11-10,189
2014-11-11,583
2014-11-12,526
2014-11-13,747
2014-11-14,133
2014-11-15,841
2014-11-16,289
2014-11-17,533
2014-11-18,501
2014-11-19,929
2014-11-20,143
2014-11-21,724
2014-11-22,620
2014-11-23,051
2014-11-24,355
2014-11-25,002
2014-11-26,014
2014-11-27,027
2014-11-28,487
2014-11-29,480
2014-11-30,065
2014-12-01,621
2014-12-02,830
2014-12-03,821
2014-12-04,263
2014-12-05,470
2014-12-06,481
2014-12-07,111
2014-12-08,712
2014-12-09,402
2014-12-10,765
2014-12-11,164
2014-12-12,739
2014-12-13,425
2014-12-14,129
2014-12-15,265
2014-12-16,323
2014-12-17,872
2014-12-18,236
2014-12-19,660
2014-12-20,416
2014-12-21,114
2014-12-22,353
2014-12-23,686
2014-12-24,732
2014-12-25,799
2014-12-26,821
2014-12-27,369
2014-12-28,751
2014-12-29,216
2014-12-30,639
2014-12-31,175
2015-01-01,796
2015-01-02,630
2015-01-03,923
2015-01-04,348
2015-01-05,087
2015-01-06,363
2015-01-07,782
2015-01-08,483
2015-01-09,773
2015-01-10,853
2015-01-11,722
2015-01-12,553
2015-01-13,421
2015-01-14,517
2015-01-15,834
2015-01-16,213
2015-01-17,980
2015-01-18,890
2015-01-19,721
2015-01-20,342
2015-01-21,081
2015-01-22,742
2015-01-23,244
2015-01-24,661
2015-01-25,868
2015-01-26,217
2015-01-27,871
2015-01-28,534
2015-01-29,713
2015-01-30,250
2015-01-31,417
2015-02-01,423
2015-02-02,988
2015-02-03,098
2015-02-04,120
2015-02-05,141
2015-02-06,503
2015-02-07,442
2015-02-08,503
2015-02-09,672
2015-02-10,060
2015-02-11,064
2015-02-12,684
2015-02-13,253
2015-02-14,293
2015-02-15,576
2015-02-16,543
2015-02-17,256
2015-02-18,477
2015-02-19,371
2015-02-20,402
2015-02-21,055
2015-02-22,772
2015-02-23,712
2015-02-24,733
2015-02-25,390
2015-02-26,111
2015-02-27,141
2015-02-28,252
2015-03-01,092
2015-03-02,271
2015-03-03,469
2015-03-04,452
2015-03-05,325
2015-03-06,897
2015-03-07,110
2015-03-08,226
2015-03-09,814
2015-03-10,533
2015-03-11,296
2015-03-12,638
2015-03-13,286
2015-03-14,360
2015-03-15,172
2015-03-16,510
2015-03-17,397
2015-03-18,961
2015-03-19,425
2015-03-20,987
2015-03-21,439
2015-03-22,156
2015-03-23,497
2015-03-24,822
2015-03-25,543
2015-03-26,229
2015-03-27,823
2015-03-28,842
2015-03-29,135
2015-03-30,315
2015-03-31,406
2015-04-01,689
2015-04-02,365
2015-04-03,808
2015-04-04,031
